gender,age,height,weight,bmi,tummy,hip,breast
1,24,203,74,18.0,1,2,1
1,23,167,57,20.4,1,1,3
1,29,159,43,17.0,2,1,2
1,52,208,96,22.2,3,1,2
2,30,157,58,23.5,3,1,3
1,55,193,84,22.6,1,2,1
2,69,162,52,19.8,1,2,2
1,39,203,83,20.1,3,3,2
1,40,201,92,22.8,1,1,1
2,40,159,42,16.6,2,1,2
1,59,204,129,31.0,2,2,3
2,19,152,66,28.6,3,2,2
1,69,159,41,16.2,2,2,1
1,58,149,58,26.1,2,2,3
2,33,205,117,27.8,2,2,2
2,73,194,91,24.2,1,2,2
2,31,199,90,22.7,1,3,3
1,55,181,79,24.1,1,2,2
1,53,163,49,18.4,2,2,2
2,56,149,52,23.4,1,1,2
1,43,193,106,28.5,3,2,2
2,60,190,58,16.1,2,2,1
1,69,173,47,15.7,1,1,2
2,43,195,107,28.1,2,2,2
2,51,160,66,25.8,3,3,2
1,33,187,72,20.6,1,2,2
2,38,182,97,29.3,2,3,3
1,68,186,105,30.4,3,3,2
2,25,199,72,18.2,2,1,2
1,19,203,99,24.0,2,3,2
2,61,159,56,22.2,1,3,1
1,47,153,69,29.5,3,2,3
2,31,202,72,17.6,1,1,2
1,59,193,58,15.6,2,2,1
1,27,201,95,23.5,1,3,3
2,70,156,70,28.8,2,3,2
1,70,159,60,23.7,2,1,2
1,19,192,101,27.4,3,3,3
1,54,211,73,16.4,2,1,1
2,48,210,116,26.3,3,2,3
2,71,195,103,27.1,2,2,2
1,53,197,65,16.7,2,2,1
2,74,184,77,22.7,3,2,3
1,71,192,101,27.4,2,3,3
1,59,203,102,24.8,3,3,2
1,39,164,76,28.3,2,3,3
1,18,203,101,24.5,3,3,1
2,59,201,114,28.2,3,3,2
1,29,165,66,24.2,1,2,3
2,26,203,107,26.0,2,2,3
1,68,187,56,16.0,2,1,1
2,20,187,88,25.2,2,2,2
2,37,200,79,19.8,1,3,3
2,19,170,93,32.2,2,3,2
1,50,171,78,26.7,3,2,2
1,37,185,107,31.3,3,3,3
2,30,180,78,24.1,3,3,3
2,44,208,130,30.0,2,3,3
1,36,159,48,19.0,2,2,1
2,27,194,64,17.0,2,2,1
1,54,170,83,28.7,2,3,3
1,24,192,57,15.5,2,2,1
1,18,171,77,26.3,3,3,2
1,70,209,93,21.3,3,2,2
2,47,210,72,16.3,1,2,1
1,25,204,64,15.4,1,2,2
2,27,170,86,29.8,2,3,3
2,62,158,75,30.0,2,3,3
1,37,195,105,27.6,2,3,2
2,72,147,63,29.2,3,2,3
1,71,179,100,31.2,3,2,3
2,42,178,49,15.5,2,2,1
2,35,159,54,21.4,2,1,2
2,24,145,57,27.1,2,2,3
1,49,148,41,18.7,2,2,2
1,29,191,96,26.3,2,3,2
1,41,203,103,25.0,3,3,2
2,70,205,132,31.4,3,3,3
2,31,165,45,16.5,1,1,2
2,23,198,113,28.8,2,3,3
1,31,168,71,25.2,2,3,3
1,35,166,61,22.1,2,2,2
2,36,175,94,30.7,3,3,2
1,31,210,79,17.9,2,2,1
2,64,175,95,31.0,3,3,2
1,49,186,109,31.5,2,3,2
1,63,172,70,23.7,2,3,2
2,61,197,92,23.7,2,3,1
1,52,186,101,29.2,3,2,3
1,49,194,61,16.2,1,2,1
2,58,207,67,15.6,2,1,2
2,53,211,112,25.2,3,2,3
2,37,208,92,21.3,1,1,3
2,25,197,90,23.2,2,1,1
1,22,186,106,30.6,3,3,3
1,47,170,66,22.8,2,1,2
1,66,204,119,28.6,3,3,3
2,35,145,52,24.7,2,1,2
1,58,160,66,25.8,2,3,3
2,44,173,77,25.7,2,2,2
1,36,207,132,30.8,2,2,2
1,63,210,91,20.6,3,2,3
1,20,200,103,25.8,2,3,3
1,73,168,51,18.1,2,2,2
2,57,176,71,22.9,3,2,2
1,65,149,52,23.4,2,3,2
2,75,148,56,25.6,2,3,2
2,27,172,82,27.7,2,3,2
1,72,187,63,18.0,2,1,1
2,25,200,62,15.5,2,1,2
2,20,167,90,32.3,3,3,3
1,72,165,57,20.9,3,2,3
2,21,209,67,15.3,2,1,1
1,43,166,42,15.2,2,1,2
2,31,148,51,23.3,2,2,1
1,33,172,65,22.0,3,3,2
2,66,173,75,25.1,3,2,2
2,52,171,53,18.1,2,2,1
2,75,174,72,23.8,3,1,1
2,39,209,94,21.5,1,3,1
1,18,206,111,26.2,2,2,2
2,25,169,63,22.1,3,2,2
1,56,171,45,15.4,2,2,1
1,59,201,127,31.4,2,2,3
1,22,148,52,23.7,2,1,3
1,25,194,116,30.8,2,3,3
1,73,190,77,21.3,2,1,1
1,67,173,62,20.7,2,2,2
2,60,206,87,20.5,1,1,3
2,35,186,90,26.0,2,3,3
1,66,177,75,23.9,1,2,2
1,26,150,41,18.2,1,2,2
2,59,176,72,23.2,1,2,2
1,33,189,59,16.5,1,1,1
2,63,156,73,30.0,3,2,3
1,31,202,68,16.7,2,2,1
1,24,200,119,29.8,3,3,3
2,37,188,91,25.7,2,2,3
2,29,209,96,22.0,3,2,1
1,45,163,41,15.4,1,2,1
1,19,191,71,19.5,2,1,2
1,61,175,68,22.2,1,3,3
2,71,182,62,18.7,3,3,3
2,45,203,115,27.9,2,2,2
1,38,167,56,20.1,3,1,1
1,74,153,65,27.8,3,3,2
2,18,193,74,19.9,2,3,2
2,59,165,77,28.3,3,3,3
2,69,193,76,20.4,2,2,1
2,35,185,53,15.5,2,2,2
2,62,166,75,27.2,2,2,3
1,25,210,102,23.1,3,2,2
1,59,201,64,15.8,1,1,1
1,67,198,70,17.9,2,2,1
1,41,193,101,27.1,2,3,3
1,30,198,64,16.3,2,1,1
2,29,152,52,22.5,1,3,1
2,57,202,113,27.7,3,2,3
2,68,178,99,31.2,2,3,2
2,66,179,100,31.2,2,2,2
1,29,174,69,22.8,3,2,3
1,27,209,128,29.3,3,3,3
1,44,162,81,30.9,3,3,3
1,35,209,123,28.2,2,2,2
2,28,194,118,31.4,3,2,2
1,56,159,74,29.3,2,2,3
2,39,186,73,21.1,2,2,1
1,23,205,91,21.7,2,3,2
2,48,163,42,15.8,1,1,2
1,68,186,66,19.1,3,1,2
1,72,160,49,19.1,3,3,3
1,25,176,47,15.2,1,2,1
2,51,199,68,17.2,2,1,1
2,26,190,93,25.8,2,3,3
1,30,177,53,16.9,1,1,1
1,22,193,89,23.9,3,1,2
2,24,167,87,31.2,3,3,2
2,26,197,125,32.2,3,3,3
2,47,211,74,16.6,2,2,2
1,36,180,76,23.5,3,3,2
2,71,151,50,21.9,3,3,2
2,71,197,116,29.9,3,2,2
2,51,169,73,25.6,3,3,3
1,25,158,66,26.4,2,3,3
2,31,160,51,19.9,2,1,3
1,68,198,114,29.1,2,2,3
2,30,181,50,15.3,1,1,2
1,70,210,83,18.8,2,2,1
1,64,185,76,22.2,2,3,2
2,34,195,65,17.1,2,1,2
2,49,163,57,21.5,3,3,1
1,34,176,79,25.5,2,2,3
1,33,150,68,30.2,3,3,2
2,71,209,97,22.2,2,2,3
1,26,184,84,24.8,2,3,1
1,43,179,78,24.3,3,3,1
2,60,147,58,26.8,3,2,3
1,67,155,45,18.7,3,2,1
2,51,192,119,32.3,3,2,3
1,39,208,115,26.6,3,3,3
2,38,201,69,17.1,1,2,1
1,23,189,100,28.0,3,3,2
2,42,163,59,22.2,2,3,1
2,67,150,71,31.6,2,3,3
1,74,209,121,27.7,2,2,2
1,61,196,99,25.8,2,2,3
2,71,209,124,28.4,2,2,3
1,38,195,108,28.4,2,3,3
2,66,210,120,27.2,3,2,2
1,37,175,82,26.8,3,2,2
1,20,180,68,21.0,1,1,2
1,66,188,106,30.0,2,2,3
2,18,182,55,16.6,1,1,2
2,31,207,100,23.3,3,3,1
1,24,176,96,31.0,2,2,2
2,61,199,76,19.2,3,2,3
1,54,185,85,24.8,2,2,3
1,48,191,67,18.4,1,2,1
1,65,196,79,20.6,1,3,3
2,60,146,50,23.5,2,1,2
2,26,198,124,31.6,3,2,3
2,34,176,92,29.7,3,2,2
1,62,199,96,24.2,2,1,3
1,40,194,76,20.2,1,3,2
2,24,202,102,25.0,3,2,3
2,44,186,71,20.5,1,1,3
2,57,209,84,19.2,2,2,3
2,26,173,68,22.7,3,3,2
2,40,169,52,18.2,2,2,1
2,53,182,95,28.7,2,2,2
2,47,145,60,28.5,3,2,3
2,36,210,124,28.1,2,3,3
2,51,166,43,15.6,1,2,2
2,75,148,52,23.7,3,1,1
1,35,184,53,15.7,1,1,2
1,19,188,111,31.4,3,2,2
1,22,182,68,20.5,2,2,1
2,64,174,91,30.1,2,2,2
2,50,158,64,25.6,3,2,3
1,71,174,60,19.8,2,3,3
1,69,182,73,22.0,3,1,1
1,75,150,56,24.9,2,3,2
1,58,176,76,24.5,1,2,3
2,40,193,92,24.7,2,3,1
2,60,149,53,23.9,2,2,3
1,21,200,76,19.0,2,1,1
2,62,150,46,20.4,2,3,1
2,62,191,84,23.0,3,3,3
1,74,169,78,27.3,3,2,2
2,60,199,119,30.0,3,3,3
2,41,211,99,22.2,3,2,1
1,49,172,75,25.4,3,3,3
1,42,198,75,19.1,1,1,1
1,29,160,61,23.8,3,1,2
1,64,205,107,25.5,3,2,3
1,73,154,47,19.8,1,1,2
1,68,178,91,28.7,2,3,2
1,60,167,60,21.5,2,2,1
2,61,159,56,22.2,1,3,3
2,67,210,102,23.1,3,3,3
1,51,198,72,18.4,1,2,2
2,47,157,60,24.3,3,3,2
1,72,149,48,21.6,2,3,3
1,40,211,83,18.6,3,2,2
2,37,202,117,28.7,3,3,2
1,56,147,47,21.8,3,2,3
2,33,210,106,24.0,3,1,3
1,30,175,92,30.0,3,2,2
2,64,188,81,22.9,3,2,2
2,40,193,96,25.8,3,2,2
1,23,161,47,18.1,2,1,1
1,44,156,65,26.7,2,2,3
2,36,174,61,20.1,1,2,3
1,33,153,55,23.5,2,2,1
2,64,197,64,16.5,1,1,2
2,70,204,76,18.3,1,1,1
2,65,145,52,24.7,3,2,2
1,24,202,106,26.0,2,2,3
1,48,186,65,18.8,1,2,2
1,32,208,93,21.5,2,1,2
2,23,179,65,20.3,1,2,3
1,65,197,104,26.8,2,3,3
2,50,197,75,19.3,1,3,1
2,25,198,74,18.9,2,1,2
2,20,206,118,27.8,2,2,2
1,50,200,91,22.8,2,1,2
1,67,152,64,27.7,3,2,2
1,56,165,87,32.0,3,2,2
2,61,195,99,26.0,2,2,2
1,20,210,69,15.6,1,1,2
2,64,161,52,20.1,3,1,1
2,25,197,70,18.0,1,2,1
1,55,182,61,18.4,2,2,2
1,25,168,59,20.9,2,3,2
2,32,184,106,31.3,2,3,2
1,40,204,69,16.6,2,1,2
1,53,195,118,31.0,3,3,3
1,74,185,64,18.7,3,1,2
2,38,200,83,20.8,3,3,2
2,73,210,127,28.8,2,3,2
1,71,175,50,16.3,2,2,1
2,72,179,75,23.4,1,3,2
2,49,152,72,31.2,2,2,2
2,66,195,96,25.2,3,3,2
2,36,177,93,29.7,3,3,2
1,70,203,103,25.0,3,3,3
2,44,159,57,22.5,1,2,1
2,70,193,72,19.3,2,3,2
1,69,169,54,18.9,2,1,1
2,33,202,91,22.3,3,1,1
2,26,205,85,20.2,3,1,1
2,74,164,41,15.2,2,1,1
1,28,152,46,19.9,2,3,2
2,31,178,62,19.6,3,1,1
1,50,159,60,23.7,1,2,3
1,25,166,48,17.4,2,2,2
1,44,149,61,27.5,3,2,3
2,46,183,61,18.2,1,1,1
2,47,160,68,26.6,2,2,2
1,61,211,80,18.0,2,1,2
1,65,199,74,18.7,3,1,2
1,50,210,89,20.2,1,3,2
1,60,201,83,20.5,3,2,3
2,62,173,47,15.7,1,2,2
1,30,193,114,30.6,2,2,3
1,31,168,88,31.2,3,2,3
2,26,149,66,29.7,3,3,3
2,68,196,107,27.9,3,3,2
1,63,167,78,28.0,2,3,2
2,31,152,50,21.6,1,2,1
1,73,167,74,26.5,2,2,3
2,35,201,85,21.0,3,2,1
1,41,166,68,24.7,3,2,3
2,29,196,115,29.9,2,3,2
2,21,164,55,20.4,2,3,3
2,54,188,100,28.3,2,2,2
1,38,171,49,16.8,2,2,1
2,47,202,63,15.4,2,2,2
2,41,173,69,23.1,3,3,3
1,74,179,68,21.2,1,2,3
2,30,174,76,25.1,3,2,2
2,36,187,83,23.7,2,2,3
2,40,164,65,24.2,2,2,3
1,27,207,115,26.8,2,2,3
2,20,173,75,25.1,2,2,3
1,54,193,98,26.3,3,2,2
1,65,177,91,29.0,3,3,3
2,42,157,61,24.7,3,3,1
2,73,203,108,26.2,3,3,2
1,65,177,75,23.9,3,2,3
1,45,195,115,30.2,2,3,3
1,57,189,94,26.3,3,2,2
1,36,210,122,27.7,2,3,3
1,49,195,101,26.6,3,3,3
2,49,158,69,27.6,3,2,2
2,34,157,75,30.4,2,3,2
1,45,170,80,27.7,3,3,2
2,25,189,102,28.6,2,2,2
1,38,169,72,25.2,2,3,2
1,19,199,109,27.5,3,3,2
1,41,182,77,23.2,1,3,2
2,64,192,112,30.4,2,3,3
2,66,206,99,23.3,3,1,3
1,57,148,43,19.6,2,1,2
1,30,207,117,27.3,2,3,3
1,26,173,57,19.0,3,3,3
1,20,169,44,15.4,2,1,2
1,73,163,43,16.2,1,1,1
2,50,211,77,17.3,1,1,2
1,73,204,131,31.5,3,3,3
1,24,189,74,20.7,2,3,2
2,70,196,89,23.2,1,2,3
2,74,177,99,31.6,2,2,2
2,39,169,85,29.8,2,3,3
2,36,202,75,18.4,1,2,2
2,60,209,76,17.4,1,1,1
1,22,188,79,22.4,2,2,2
2,67,176,70,22.6,2,2,3
2,42,210,83,18.8,1,3,1
1,51,152,48,20.8,3,2,3
2,73,157,62,25.2,2,3,3
1,57,187,90,25.7,2,3,2
2,52,205,108,25.7,2,3,2
2,44,194,119,31.6,3,3,3
2,47,185,69,20.2,1,3,3
1,60,195,107,28.1,3,3,3
2,59,179,53,16.5,1,2,2
2,21,205,89,21.2,3,2,3
2,73,176,61,19.7,3,3,3
2,18,202,104,25.5,3,2,3
1,57,187,64,18.3,1,2,1
1,31,168,88,31.2,2,2,2
1,56,200,101,25.2,3,3,2
2,59,147,70,32.4,2,2,3
2,75,176,51,16.5,2,1,2
2,36,199,77,19.4,1,2,1
2,49,203,104,25.2,2,3,2
2,74,205,95,22.6,1,3,2
2,74,169,62,21.7,2,1,2
1,63,201,109,27.0,3,3,3
2,66,196,84,21.9,2,3,2
1,56,211,74,16.6,1,2,2
1,45,149,52,23.4,3,2,1
2,26,151,69,30.3,3,3,3
1,37,194,111,29.5,2,3,2
2,57,149,66,29.7,2,2,2
1,48,164,60,22.3,3,1,2
2,69,210,132,29.9,2,3,3
1,67,161,73,28.2,3,2,3
2,24,145,43,20.5,3,1,1
2,65,211,121,27.2,3,2,3
2,35,195,92,24.2,3,3,3
1,67,196,100,26.0,3,2,3
1,46,165,87,32.0,3,3,2
2,66,169,61,21.4,3,1,1
2,34,198,63,16.1,1,1,2
1,22,170,65,22.5,3,2,1
2,54,189,108,30.2,3,3,3
2,30,186,56,16.2,1,1,2
2,52,187,77,22.0,3,2,1
1,42,205,89,21.2,3,2,2
1,32,187,112,32.0,2,3,3
1,47,206,72,17.0,2,2,2
1,20,155,74,30.8,3,2,2
2,31,198,71,18.1,1,2,2
2,24,183,102,30.5,2,2,2
1,65,186,61,17.6,1,1,2
1,56,191,70,19.2,3,2,2
1,53,208,129,29.8,3,2,3
1,58,183,69,20.6,1,1,1
1,66,192,109,29.6,3,3,2
2,61,183,53,15.8,2,1,2
2,54,188,76,21.5,2,2,3
1,49,173,85,28.4,2,2,2
1,67,209,80,18.3,2,1,1
2,48,156,74,30.4,2,2,3
1,38,160,77,30.1,2,2,3
1,61,211,83,18.6,3,1,2
1,31,201,106,26.2,2,2,2
1,38,197,108,27.8,2,3,3
1,47,197,103,26.5,3,3,2
2,63,190,70,19.4,3,3,2
1,30,194,118,31.4,2,2,3
1,71,171,58,19.8,3,3,3
2,42,197,74,19.1,1,1,3
2,26,167,43,15.4,2,1,2
1,71,188,104,29.4,3,3,2
1,71,207,69,16.1,1,2,1
1,50,183,51,15.2,1,2,1
2,63,177,55,17.6,1,2,2
2,46,179,79,24.7,2,3,2
2,45,203,78,18.9,3,1,1
2,21,153,61,26.1,2,3,2
2,57,155,59,24.6,1,2,2
1,51,190,101,28.0,2,2,2
2,46,209,123,28.2,3,3,2
2,40,184,81,23.9,1,1,2
1,62,193,97,26.0,2,2,3
2,48,207,88,20.5,2,1,1
2,49,208,104,24.0,1,1,1
1,66,169,91,31.9,2,2,2
2,65,193,88,23.6,1,1,3
2,26,188,99,28.0,2,3,3
2,33,145,54,25.7,2,3,3
1,70,204,98,23.5,3,3,2
2,56,198,85,21.7,3,1,2
2,41,161,69,26.6,2,3,3
2,19,172,88,29.7,2,3,2
2,48,154,48,20.2,2,2,2
1,45,185,106,31.0,2,2,2
2,60,204,64,15.4,2,2,2
1,34,165,45,16.5,1,1,1
1,28,202,81,19.9,2,1,3
1,69,151,52,22.8,3,1,3
2,23,175,51,16.7,1,1,1
2,19,193,77,20.7,1,3,3
2,64,156,72,29.6,2,3,3
2,18,191,62,17.0,2,1,2
1,55,203,69,16.7,2,2,1
2,65,187,76,21.7,1,3,3
1,68,160,47,18.4,1,2,1
1,41,167,76,27.3,3,3,2
2,46,191,59,16.2,1,2,2
2,73,179,98,30.6,2,2,3
2,49,174,52,17.2,2,2,2
1,75,154,69,29.1,3,3,2
1,20,206,65,15.3,2,1,1
1,30,171,84,28.7,3,2,3
1,30,182,91,27.5,2,3,3
1,31,210,96,21.8,1,3,2
2,43,180,77,23.8,3,1,2
1,50,154,75,31.6,2,3,2
2,27,201,98,24.3,2,1,2
1,54,205,102,24.3,2,3,3
2,47,198,74,18.9,2,2,3
1,46,190,117,32.4,2,3,3
2,26,152,74,32.0,2,3,2
2,20,210,69,15.6,2,2,2
1,67,207,102,23.8,3,1,3
1,73,204,128,30.8,2,2,3
1,37,210,90,20.4,3,1,2
2,73,176,97,31.3,3,3,2
2,73,169,61,21.4,2,1,2
2,20,180,76,23.5,3,1,1
1,27,204,89,21.4,1,3,3
1,33,193,115,30.9,3,3,2
2,56,162,55,21.0,1,3,3
1,53,164,53,19.7,2,1,2
1,28,162,47,17.9,1,2,1
2,67,178,75,23.7,2,1,1
1,57,179,101,31.5,2,2,3
2,65,192,103,27.9,2,3,3
1,41,176,64,20.7,3,1,2
1,36,177,81,25.9,3,2,2
1,29,172,80,27.0,3,2,3
1,27,196,87,22.6,3,1,2
1,60,174,58,19.2,3,3,1
2,70,202,109,26.7,3,3,2
2,27,204,79,19.0,1,3,3
2,53,197,63,16.2,2,2,2
2,68,184,90,26.6,2,3,2
1,35,209,108,24.7,2,1,1
2,19,173,59,19.7,3,3,2
1,58,203,77,18.7,2,3,2
2,65,163,69,26.0,3,3,3
1,54,177,84,26.8,2,2,2
1,36,197,99,25.5,3,2,3
2,28,184,60,17.7,2,2,1
1,20,179,79,24.7,1,3,3
2,68,200,88,22.0,3,3,3
1,70,153,55,23.5,2,3,2
2,56,166,68,24.7,3,1,2
1,40,200,76,19.0,2,1,1
1,20,209,74,16.9,1,1,1
1,31,172,84,28.4,2,2,3
1,25,188,69,19.5,2,3,1
1,71,178,59,18.6,3,3,1
1,49,178,102,32.2,2,3,3
1,22,174,64,21.1,2,1,1
1,54,167,71,25.5,3,2,3
2,46,197,98,25.3,3,2,2
2,23,185,79,23.1,2,3,1
1,36,153,63,26.9,3,3,3
1,44,197,121,31.2,2,3,2
2,68,148,64,29.2,3,2,3
2,58,180,89,27.5,2,2,3
2,30,179,94,29.3,2,3,2
2,47,188,114,32.3,3,3,2
1,22,208,86,19.9,1,2,3
2,42,168,85,30.1,3,3,2
1,38,168,61,21.6,1,1,2
2,32,165,72,26.4,3,3,3
1,47,189,89,24.9,1,1,1
1,23,190,85,23.5,1,3,3
1,28,196,92,23.9,2,2,2
2,26,208,125,28.9,3,2,2
1,40,203,79,19.2,3,1,1
1,22,180,96,29.6,3,2,2
1,72,153,74,31.6,2,2,2
2,71,200,81,20.2,2,3,3
1,57,167,65,23.3,2,3,2
2,43,191,117,32.1,3,3,2
2,35,208,66,15.3,1,1,1
1,73,189,77,21.6,2,3,3
2,18,208,72,16.6,1,1,1
1,68,201,88,21.8,3,2,1
2,21,161,62,23.9,1,3,2
1,19,209,86,19.7,3,2,1
2,27,181,59,18.0,1,2,1
2,46,151,50,21.9,2,1,2
2,31,185,86,25.1,3,3,2
2,18,163,71,26.7,2,3,3
2,52,211,130,29.2,3,3,2
2,21,153,63,26.9,3,3,2
2,26,176,73,23.6,2,2,2
1,53,174,63,20.8,3,1,2
1,26,164,67,24.9,1,2,2
1,56,200,61,15.2,1,1,1
2,64,149,65,29.3,2,2,2
1,19,195,112,29.5,3,2,3
2,59,180,79,24.4,3,2,2
1,59,191,84,23.0,2,2,1
2,31,201,92,22.8,1,2,3
1,61,184,78,23.0,3,1,3
1,45,158,49,19.6,1,3,3
1,62,196,99,25.8,3,2,3
2,31,209,79,18.1,1,1,1
2,54,145,51,24.3,2,1,2
2,21,178,59,18.6,2,3,2
1,43,195,63,16.6,2,2,1
1,58,176,49,15.8,2,2,2
2,31,190,90,24.9,3,3,1
2,65,171,76,26.0,3,2,3
1,29,180,55,17.0,2,2,1
1,65,198,67,17.1,1,1,2
2,44,164,64,23.8,2,2,2
1,36,180,88,27.2,2,2,3
1,64,170,52,18.0,1,1,1
1,44,188,100,28.3,3,3,3
1,53,198,71,18.1,1,2,1
1,59,189,68,19.0,3,1,1
1,23,162,78,29.7,2,3,2
1,22,184,80,23.6,3,1,2
2,68,175,99,32.3,3,3,3
1,69,184,108,31.9,3,2,3
2,33,204,69,16.6,1,1,1
2,57,173,53,17.7,2,2,2
1,65,183,56,16.7,2,1,2
2,36,190,77,21.3,2,1,1
2,33,211,86,19.3,2,2,1
1,48,168,74,26.2,2,3,3
1,46,208,132,30.5,3,2,3
2,62,199,67,16.9,2,2,1
2,37,205,88,20.9,1,1,3
2,35,162,64,24.4,3,1,3
1,27,211,79,17.7,2,2,2
1,22,193,92,24.7,3,1,2
2,29,193,119,31.9,3,2,2
1,63,199,75,18.9,2,2,1
2,20,159,46,18.2,1,1,1
1,75,171,62,21.2,3,1,2
1,57,196,63,16.4,2,1,1
2,50,185,64,18.7,3,3,2
1,21,210,109,24.7,2,1,1
1,50,188,61,17.3,1,1,1
1,27,207,74,17.3,1,1,1
2,51,172,80,27.0,3,3,2
2,39,163,47,17.7,1,1,2
2,38,201,77,19.1,2,1,3
1,58,169,85,29.8,3,3,2
2,60,167,60,21.5,1,3,2
2,52,169,59,20.7,1,3,1
1,27,209,119,27.2,3,3,3
1,32,200,92,23.0,1,3,1
1,44,204,118,28.4,3,2,3
1,39,199,62,15.7,1,2,1
2,32,174,90,29.7,3,3,3
1,32,165,41,15.1,2,2,2
1,43,164,59,21.9,1,1,2
1,48,157,77,31.2,2,2,2
2,33,196,64,16.7,2,1,1
1,32,195,60,15.8,1,2,2
2,29,185,102,29.8,3,2,2
1,48,165,48,17.6,2,1,2
1,28,200,76,19.0,3,3,1
2,27,194,88,23.4,2,2,3
2,47,172,46,15.5,2,1,1
1,60,211,117,26.3,3,2,3
1,71,204,112,26.9,2,3,2
1,56,150,69,30.7,3,2,2
1,51,162,52,19.8,2,3,2
2,26,159,62,24.5,2,3,2
1,59,164,84,31.2,2,2,3
2,44,198,83,21.2,2,3,2
2,52,146,58,27.2,2,2,3
1,58,170,82,28.4,3,2,3
2,71,172,79,26.7,2,3,2
1,61,170,56,19.4,1,3,1
1,68,145,66,31.4,3,3,3
1,26,190,75,20.8,2,1,1
2,51,205,106,25.2,2,3,3
2,67,165,86,31.6,3,3,3
2,52,191,95,26.0,2,3,3
2,34,185,54,15.8,2,2,1
2,48,186,86,24.9,2,2,2
2,38,196,82,21.3,2,1,3
1,23,180,87,26.9,2,2,2
2,53,198,85,21.7,2,2,3
1,53,173,90,30.1,3,2,2
1,19,156,72,29.6,3,2,2
2,46,208,114,26.3,3,2,2
1,22,210,130,29.5,2,3,3
2,25,166,52,18.9,2,3,3
2,63,191,78,21.4,3,1,3
1,41,211,121,27.2,3,3,3
1,74,149,66,29.7,2,3,3
1,72,211,87,19.5,2,1,3
2,69,185,57,16.7,2,2,2
1,73,195,71,18.7,3,1,2
2,72,155,45,18.7,1,3,1
1,29,204,122,29.3,2,2,3
1,36,178,97,30.6,2,2,3
1,48,207,115,26.8,3,3,3
2,55,199,105,26.5,2,2,3
2,41,179,93,29.0,2,3,2
1,71,175,97,31.7,2,2,2
2,30,193,63,16.9,1,2,2
2,61,178,79,24.9,1,2,2
1,44,211,97,21.8,3,1,3
2,72,149,50,22.5,1,1,3
1,42,190,97,26.9,2,2,3
2,65,206,130,30.6,2,2,2
2,20,181,81,24.7,1,1,3
1,20,200,102,25.5,2,3,3
1,36,204,102,24.5,3,2,2
1,43,166,67,24.3,1,1,2
2,62,167,54,19.4,2,3,2
2,30,175,49,16.0,2,1,2
2,72,198,89,22.7,1,1,1
1,39,205,118,28.1,3,3,2
2,40,192,96,26.0,2,2,2
2,73,187,55,15.7,1,1,2
2,20,164,54,20.1,2,3,1
2,34,176,51,16.5,2,2,1
1,44,164,76,28.3,2,2,2
1,64,156,61,25.1,3,2,2
1,32,194,113,30.0,3,3,2
1,29,179,97,30.3,2,2,3
2,40,184,67,19.8,3,3,2
2,58,203,86,20.9,1,2,2
2,57,181,64,19.5,2,1,3
2,25,191,58,15.9,2,1,2
2,19,198,95,24.2,2,1,2
1,71,194,101,26.8,2,3,3
2,71,206,101,23.8,3,2,1
1,66,162,52,19.8,1,2,1
2,59,179,102,31.8,2,2,2
2,24,204,132,31.7,3,2,2
1,33,151,41,18.0,1,1,1
1,45,203,87,21.1,3,1,1
2,42,195,70,18.4,2,2,2
2,71,162,55,21.0,1,1,2
1,46,162,54,20.6,1,2,3
1,44,196,118,30.7,2,2,3
2,22,199,100,25.3,2,3,2
2,27,202,129,31.6,2,2,3
2,26,191,114,31.2,3,3,2
1,60,160,67,26.2,3,2,2
2,35,157,50,20.3,1,3,3
2,37,172,71,24.0,1,1,3
1,35,206,83,19.6,1,3,2
2,30,198,61,15.6,2,1,2
1,34,199,103,26.0,3,2,2
1,75,211,87,19.5,1,2,3
1,75,178,77,24.3,3,2,1
1,73,170,74,25.6,3,2,2
1,56,168,87,30.8,2,3,3
2,65,188,59,16.7,1,1,2
2,41,191,109,29.9,2,3,3
1,48,153,56,23.9,1,3,2
1,61,155,68,28.3,2,3,2
1,44,202,97,23.8,2,2,1
1,49,203,95,23.1,1,1,3
2,51,171,63,21.5,2,3,2
1,60,195,88,23.1,1,1,2
1,60,174,57,18.8,1,2,2
1,27,156,74,30.4,2,2,3
2,32,151,65,28.5,3,3,2
2,37,202,82,20.1,2,3,2
2,71,187,107,30.6,3,3,2
1,28,156,77,31.6,2,3,3
1,47,201,120,29.7,3,3,2
1,36,203,117,28.4,2,3,3
2,42,201,104,25.7,2,2,3
2,27,154,49,20.7,3,3,1
1,21,146,42,19.7,1,2,3
1,60,177,101,32.2,2,3,3
1,19,204,93,22.3,3,2,1
1,24,185,101,29.5,3,3,2
1,31,155,68,28.3,3,2,2
2,62,152,69,29.9,3,2,2
1,44,196,113,29.4,2,2,3
1,70,195,80,21.0,2,2,1
1,30,179,99,30.9,3,2,2
1,21,187,106,30.3,2,2,3
1,54,211,72,16.2,1,1,1
2,75,190,61,16.9,1,1,1
1,35,162,60,22.9,3,1,3
2,57,174,68,22.5,2,2,2
1,66,167,79,28.3,3,3,3
2,67,210,110,24.9,1,2,1
2,20,178,98,30.9,3,2,3
1,60,150,63,28.0,2,2,3
1,54,145,50,23.8,1,1,1
1,70,172,64,21.6,2,3,1
1,30,193,93,25.0,2,2,3
